timestamp,open,high,low,close,volume
2023-01-02 01:00:00,1.06994,1.07073,1.06885,1.06934,1373.0
2023-01-02 02:00:00,1.06948,1.07018,1.06944,1.07018,156.0
2023-01-02 03:00:00,1.07019,1.07047,1.06915,1.0703,209.0
2023-01-02 04:00:00,1.0703,1.0707,1.06892,1.06945,137.0
2023-01-02 05:00:00,1.06944,1.06944,1.0686,1.06915,141.0
2023-01-02 06:00:00,1.06914,1.07031,1.06884,1.06917,110.0
2023-01-02 07:00:00,1.06912,1.07023,1.06906,1.06978,817.0
2023-01-02 08:00:00,1.06975,1.06992,1.0686,1.06934,662.0
2023-01-02 09:00:00,1.06939,1.06973,1.06762,1.0688900000000001,1302.0
2023-01-02 10:00:00,1.0685,1.06909,1.0663,1.06785,2318.0
2023-01-02 11:00:00,1.06787,1.06972,1.06712,1.06798,2096.0
2023-01-02 12:00:00,1.06797,1.06991,1.06765,1.06785,2382.0
2023-01-02 13:00:00,1.06785,1.06897,1.06741,1.06834,1131.0
2023-01-02 14:00:00,1.06836,1.06863,1.06797,1.06844,609.0
2023-01-02 15:00:00,1.06843,1.0687,1.06766,1.06823,999.0
2023-01-02 16:00:00,1.06823,1.06858,1.06763,1.06784,1319.0
2023-01-02 17:00:00,1.06783,1.06819,1.06707,1.06724,934.0
2023-01-02 18:00:00,1.06725,1.06741,1.06582,1.066,1208.0
2023-01-02 19:00:00,1.06598,1.06699,1.06512,1.06553,1825.0
2023-01-02 20:00:00,1.06553,1.0662,1.06541,1.066,1125.0
2023-01-02 21:00:00,1.066,1.06603,1.06512,1.06524,994.0
2023-01-02 22:00:00,1.06529,1.0659,1.06503,1.06562,695.0
2023-01-02 23:00:00,1.06568,1.06676,1.06542,1.06617,1005.0
2023-01-03 00:00:00,1.06615,1.067,1.06583,1.0659,198.0
2023-01-03 01:00:00,1.06648,1.0665,1.0663,1.06638,43.0
2023-01-03 02:00:00,1.06643,1.06832,1.06502,1.06766,3517.0
2023-01-03 03:00:00,1.06767,1.06784,1.06666,1.06705,2772.0
2023-01-03 04:00:00,1.06703,1.06743,1.06504,1.06599,5348.0
2023-01-03 05:00:00,1.06598,1.06778,1.06576,1.06765,3053.0
2023-01-03 06:00:00,1.06764,1.06787,1.06688,1.06724,3337.0
2023-01-03 07:00:00,1.06725,1.06803,1.0667,1.06673,2338.0
2023-01-03 08:00:00,1.06673,1.06707,1.0659,1.06636,2900.0
2023-01-03 09:00:00,1.06636,1.06677,1.06514,1.06522,2922.0
2023-01-03 10:00:00,1.06522,1.06587,1.06201,1.06237,4735.0
2023-01-03 11:00:00,1.06241,1.06284,1.05508,1.05518,9672.0
2023-01-03 12:00:00,1.05514,1.0561,1.05339,1.05476,8199.0
2023-01-03 13:00:00,1.05478,1.05547,1.05254,1.0531,5955.0
2023-01-03 14:00:00,1.05311,1.0536,1.05194,1.05283,4369.0
2023-01-03 15:00:00,1.05282,1.05491,1.05241,1.05356,4154.0
2023-01-03 16:00:00,1.05355,1.05698,1.05303,1.05603,7021.0
2023-01-03 17:00:00,1.05602,1.05973,1.05554,1.05739,8624.0
2023-01-03 18:00:00,1.05744,1.0582,1.05546,1.05554,9936.0
2023-01-03 19:00:00,1.05557,1.05586,1.05372,1.0558,6749.0
2023-01-03 20:00:00,1.05581,1.05592,1.05401,1.05463,4176.0
2023-01-03 21:00:00,1.05462,1.05607,1.0543,1.05566,2637.0
2023-01-03 22:00:00,1.05568,1.05682,1.05551,1.05661,3841.0
2023-01-03 23:00:00,1.05663,1.05686,1.05505,1.05515,3752.0
2023-01-04 00:00:00,1.05515,1.05539,1.05462,1.0548,1475.0
2023-01-04 01:00:00,1.05469,1.05476,1.05432,1.05473,3482.0
2023-01-04 02:00:00,1.05476,1.05546,1.05404,1.05455,3113.0
