timestamp,open,high,low,close,volume
2023-10-02 02:00:00,1.05659,1.05722,1.05659,1.05678,42.0
2023-10-02 02:15:00,1.05676,1.05689,1.05658,1.05677,74.0
2023-10-02 02:30:00,1.05678,1.05679,1.05625,1.05626,50.0
2023-10-02 02:45:00,1.05622,1.05667,1.05613,1.05665,117.0
2023-10-02 03:00:00,1.05664,1.0571,1.05616,1.05664,474.0
2023-10-02 03:15:00,1.05667,1.05692,1.0563,1.05633,272.0
2023-10-02 03:30:00,1.05634,1.05639,1.05582,1.0559,314.0
2023-10-02 03:45:00,1.05591,1.05612,1.05576,1.0559,288.0
2023-10-02 04:00:00,1.0559,1.05603,1.05577,1.0559,334.0
2023-10-02 04:15:00,1.05591,1.05616,1.05591,1.05611,132.0
2023-10-02 04:30:00,1.0561,1.05633,1.05581,1.05627,218.0
2023-10-02 04:45:00,1.05626,1.05645,1.05621,1.0564,282.0
2023-10-02 05:00:00,1.05641,1.05666,1.0562,1.05644,501.0
2023-10-02 05:15:00,1.05641,1.05676,1.05628,1.05664,304.0
2023-10-02 05:30:00,1.05665,1.05683,1.05632,1.05659,364.0
2023-10-02 05:45:00,1.05658,1.05661,1.0563,1.05641,360.0
2023-10-02 06:00:00,1.05641,1.05682,1.0564,1.05661,372.0
2023-10-02 06:15:00,1.0566,1.05686,1.05645,1.05676,312.0
2023-10-02 06:30:00,1.05677,1.05704,1.05666,1.05691,244.0
2023-10-02 06:45:00,1.05696,1.05697,1.05678,1.05678,139.0
2023-10-02 07:00:00,1.05678,1.05704,1.05678,1.05682,212.0
2023-10-02 07:15:00,1.05683,1.05694,1.05677,1.05681,191.0
2023-10-02 07:30:00,1.0568,1.05707,1.05679,1.05696,201.0
2023-10-02 07:45:00,1.05695,1.05698,1.05677,1.0568,263.0
2023-10-02 08:00:00,1.05679,1.05688,1.05678,1.05688,131.0
2023-10-02 08:15:00,1.05689,1.05692,1.05681,1.05683,138.0
2023-10-02 08:30:00,1.05684,1.05701,1.05678,1.05691,263.0
2023-10-02 08:45:00,1.05691,1.05697,1.05678,1.05695,184.0
2023-10-02 09:00:00,1.05696,1.05712,1.0569,1.05708,166.0
2023-10-02 09:15:00,1.05708,1.05708,1.05693,1.05702,128.0
2023-10-02 09:30:00,1.05699,1.05699,1.05679,1.05691,189.0
2023-10-02 09:45:00,1.05692,1.05703,1.05681,1.05687,247.0
2023-10-02 10:00:00,1.05687,1.05693,1.05669,1.05677,198.0
2023-10-02 10:15:00,1.05678,1.05682,1.05662,1.05673,222.0
2023-10-02 10:30:00,1.05672,1.05679,1.05623,1.05627,390.0
2023-10-02 10:45:00,1.05626,1.05626,1.05601,1.05618,456.0
2023-10-02 11:00:00,1.05617,1.05659,1.05608,1.05631,759.0
2023-10-02 11:15:00,1.05629,1.05686,1.05619,1.05685,592.0
2023-10-02 11:30:00,1.05685,1.05752,1.05681,1.05738,629.0
2023-10-02 11:45:00,1.05737,1.05896,1.05713,1.05894,1482.0
2023-10-02 12:00:00,1.05894,1.05917,1.05821,1.05822,1470.0
2023-10-02 12:15:00,1.05823,1.05856,1.05788,1.05835,872.0
2023-10-02 12:30:00,1.05835,1.05879,1.05755,1.05755,992.0
2023-10-02 12:45:00,1.0576,1.0578,1.05713,1.0572300000000001,946.0
2023-10-02 13:00:00,1.05722,1.05781,1.0570599999999999,1.0572,977.0
2023-10-02 13:15:00,1.05718,1.05718,1.05615,1.0567,859.0
2023-10-02 13:30:00,1.05671,1.05679,1.05626,1.05644,800.0
2023-10-02 13:45:00,1.05644,1.05653,1.056,1.05621,558.0
2023-10-02 14:00:00,1.05621,1.05627,1.05525,1.05588,993.0
2023-10-02 14:15:00,1.05587,1.05592,1.05474,1.05481,833.0
2023-10-02 14:30:00,1.0548,1.05488,1.05401,1.05434,861.0
2023-10-02 14:45:00,1.05435,1.05454,1.05348,1.0539,1144.0
2023-10-02 15:00:00,1.05389,1.0541,1.05358,1.05382,971.0
2023-10-02 15:15:00,1.05382,1.05407,1.05355,1.0536,651.0
2023-10-02 15:30:00,1.05359,1.05404,1.05336,1.05387,597.0
2023-10-02 15:45:00,1.05387,1.05437,1.05375,1.05394,735.0
2023-10-02 16:00:00,1.05394,1.05401,1.05313,1.05344,571.0
2023-10-02 16:15:00,1.05344,1.05377,1.05317,1.05355,824.0
2023-10-02 16:30:00,1.05362,1.05425,1.05347,1.0537,891.0
2023-10-02 16:45:00,1.05369,1.05377,1.05302,1.05312,861.0
2023-10-02 17:00:00,1.05313,1.05341,1.05274,1.05317,906.0
2023-10-02 17:15:00,1.05316,1.05374,1.05284,1.05347,1313.0
2023-10-02 17:30:00,1.05346,1.05356,1.05304,1.05331,1054.0
2023-10-02 17:45:00,1.05333,1.05337,1.05249,1.05295,1108.0
2023-10-02 18:00:00,1.05292,1.05325,1.0524,1.05314,1132.0
2023-10-02 18:15:00,1.05315,1.05318,1.05229,1.05231,997.0
2023-10-02 18:30:00,1.05231,1.05268,1.0521,1.0525,1442.0
2023-10-02 18:45:00,1.05248,1.05248,1.0515,1.05158,1676.0
2023-10-02 19:00:00,1.05155,1.05272,1.04979,1.04986,2947.0
2023-10-02 19:15:00,1.04987,1.05162,1.04987,1.0511,1964.0
2023-10-02 19:30:00,1.05111,1.05126,1.04923,1.04968,1876.0
2023-10-02 19:45:00,1.04967,1.04979,1.04922,1.04952,1767.0
2023-10-02 20:00:00,1.04952,1.05064,1.04952,1.05047,1563.0
2023-10-02 20:15:00,1.05048,1.05125,1.05046,1.05097,1206.0
2023-10-02 20:30:00,1.05096,1.0512299999999999,1.05024,1.0506199999999999,1443.0
2023-10-02 20:45:00,1.0506199999999999,1.05066,1.04977,1.04989,1086.0
2023-10-02 21:00:00,1.04988,1.04992,1.04911,1.04955,784.0
2023-10-02 21:15:00,1.04952,1.04984,1.04938,1.04956,866.0
2023-10-02 21:30:00,1.04954,1.04956,1.04901,1.04929,900.0
2023-10-02 21:45:00,1.0493,1.04937,1.04882,1.04891,1009.0
2023-10-02 22:00:00,1.04891,1.04978,1.04889,1.04966,730.0
2023-10-02 22:15:00,1.04966,1.05042,1.04966,1.05035,804.0
2023-10-02 22:30:00,1.05034,1.05051,1.04976,1.04993,627.0
2023-10-02 22:45:00,1.04992,1.05011,1.04955,1.04958,579.0
2023-10-02 23:00:00,1.0495700000000001,1.05022,1.04939,1.05022,613.0
2023-10-02 23:15:00,1.0502,1.05021,1.0492,1.04926,727.0
2023-10-02 23:30:00,1.04924,1.04953,1.04907,1.04914,646.0
2023-10-02 23:45:00,1.04913,1.04945,1.04904,1.04925,574.0
2023-10-03 00:00:00,1.04925,1.0493999999999999,1.04895,1.04896,762.0
2023-10-03 00:15:00,1.04895,1.04906,1.04878,1.04884,566.0
2023-10-03 00:30:00,1.04884,1.04905,1.04857,1.04865,547.0
2023-10-03 00:45:00,1.04865,1.04884,1.04805,1.04809,594.0
2023-10-03 01:00:00,1.04808,1.04827,1.048,1.04806,429.0
2023-10-03 01:15:00,1.04808,1.04822,1.04799,1.048,210.0
2023-10-03 01:30:00,1.04801,1.04801,1.04779,1.04791,212.0
2023-10-03 01:45:00,1.04791,1.048,1.0479,1.04793,363.0
2023-10-03 02:00:00,1.0478,1.0479,1.04776,1.04778,16.0
2023-10-03 02:15:00,1.04782,1.04788,1.04769,1.04777,57.0
2023-10-03 02:30:00,1.04787,1.04787,1.0477,1.0478,94.0
2023-10-03 02:45:00,1.04779,1.04796,1.04772,1.04795,81.0
2023-10-03 03:00:00,1.04798,1.04813,1.04768,1.04813,289.0
2023-10-03 03:15:00,1.04814,1.04826,1.04806,1.04825,303.0
2023-10-03 03:30:00,1.04824,1.04825,1.04794,1.04808,177.0
2023-10-03 03:45:00,1.04809,1.04809,1.04763,1.04765,84.0
2023-10-03 04:00:00,1.04767,1.04788,1.04758,1.04772,229.0
2023-10-03 04:15:00,1.04774,1.04776,1.04751,1.04759,181.0
2023-10-03 04:30:00,1.0476,1.04792,1.04759,1.04788,163.0
2023-10-03 04:45:00,1.04792,1.04827,1.04788,1.04797,195.0
2023-10-03 05:00:00,1.04799,1.04803,1.04645,1.04728,881.0
2023-10-03 05:15:00,1.04731,1.04744,1.04679,1.04681,461.0
2023-10-03 05:30:00,1.04685,1.0472,1.04673,1.04714,392.0
2023-10-03 05:45:00,1.04715,1.04746,1.04705,1.04722,501.0
2023-10-03 06:00:00,1.04723,1.04747,1.04677,1.04679,449.0
2023-10-03 06:15:00,1.0468,1.04746,1.04676,1.04705,476.0
2023-10-03 06:30:00,1.04704,1.04742,1.04691,1.04728,527.0
2023-10-03 06:45:00,1.04727,1.04742,1.04695,1.04711,439.0
2023-10-03 07:00:00,1.04712,1.04712,1.04675,1.04701,434.0
2023-10-03 07:15:00,1.047,1.04705,1.04642,1.04642,389.0
2023-10-03 07:30:00,1.04642,1.04666,1.04637,1.04655,367.0
2023-10-03 07:45:00,1.04655,1.04692,1.04655,1.04664,291.0
2023-10-03 08:00:00,1.04664,1.04696,1.04658,1.04687,298.0
2023-10-03 08:15:00,1.04683,1.04683,1.04654,1.04674,333.0
2023-10-03 08:30:00,1.04675,1.04706,1.0465,1.04698,389.0
2023-10-03 08:45:00,1.047,1.04703,1.0467,1.04682,255.0
2023-10-03 09:00:00,1.04684,1.04704,1.04644,1.04647,377.0
2023-10-03 09:15:00,1.04643,1.04661,1.04598,1.04611,515.0
2023-10-03 09:30:00,1.04612,1.04663,1.04611,1.04652,349.0
2023-10-03 09:45:00,1.04651,1.04655,1.04615,1.04632,348.0
2023-10-03 10:00:00,1.04633,1.04651,1.04616,1.04633,532.0
2023-10-03 10:15:00,1.04632,1.04657,1.04629,1.04646,428.0
2023-10-03 10:30:00,1.04643,1.04661,1.04623,1.04639,465.0
2023-10-03 10:45:00,1.04634,1.04659,1.04607,1.04656,563.0
2023-10-03 11:00:00,1.04655,1.04677,1.04622,1.04676,872.0
2023-10-03 11:15:00,1.04676,1.04701,1.0464,1.04687,814.0
2023-10-03 11:30:00,1.04687,1.04716,1.04653,1.04708,795.0
2023-10-03 11:45:00,1.04709,1.04746,1.04683,1.04729,711.0
2023-10-03 12:00:00,1.04729,1.04789,1.04713,1.04774,1089.0
2023-10-03 12:15:00,1.0477,1.04797,1.04702,1.04711,1031.0
2023-10-03 12:30:00,1.0471,1.04807,1.04689,1.04807,787.0
2023-10-03 12:45:00,1.04805,1.04842,1.04789,1.04825,778.0
2023-10-03 13:00:00,1.04824,1.04895,1.04784,1.04881,1055.0
2023-10-03 13:15:00,1.04879,1.04935,1.04857,1.04864,789.0
2023-10-03 13:30:00,1.04864,1.04876,1.04827,1.04829,707.0
2023-10-03 13:45:00,1.04828,1.04886,1.04811,1.04853,741.0
2023-10-03 14:00:00,1.0485,1.04868,1.04803,1.04846,800.0
2023-10-03 14:15:00,1.04845,1.04874,1.04831,1.04848,651.0
2023-10-03 14:30:00,1.04848,1.04909,1.04832,1.04888,739.0
2023-10-03 14:45:00,1.04887,1.04911,1.04829,1.04839,728.0
2023-10-03 15:00:00,1.04838,1.04854,1.04817,1.04834,655.0
2023-10-03 15:15:00,1.04833,1.0484,1.04792,1.048,580.0
2023-10-03 15:30:00,1.048,1.04828,1.04764,1.04817,591.0
2023-10-03 15:45:00,1.04817,1.04847,1.04754,1.04758,620.0
2023-10-03 16:00:00,1.04759,1.04777,1.04692,1.04721,809.0
2023-10-03 16:15:00,1.04722,1.0475,1.04696,1.04738,896.0
2023-10-03 16:30:00,1.04738,1.04816,1.04737,1.04788,828.0
2023-10-03 16:45:00,1.04788,1.04789,1.04707,1.04735,937.0
2023-10-03 17:00:00,1.04735,1.04757,1.04676,1.04756,1045.0
2023-10-03 17:15:00,1.04757,1.04788,1.04682,1.0476,1303.0
2023-10-03 17:30:00,1.0476,1.0476,1.0462,1.04659,1252.0
2023-10-03 17:45:00,1.04658,1.04714,1.04629,1.04661,1383.0
2023-10-03 18:00:00,1.04662,1.04759,1.0464,1.047,1218.0
2023-10-03 18:15:00,1.04699,1.04733,1.04693,1.04699,998.0
2023-10-03 18:30:00,1.04697,1.0483,1.04665,1.04813,1678.0
2023-10-03 18:45:00,1.04812,1.04857,1.04757,1.04806,1805.0
2023-10-03 19:00:00,1.04804,1.04809,1.04495,1.0476,4350.0
2023-10-03 19:15:00,1.04761,1.04826,1.04616,1.04661,4326.0
2023-10-03 19:30:00,1.04661,1.04825,1.04639,1.04803,2755.0
2023-10-03 19:45:00,1.04803,1.04819,1.04661,1.04757,2275.0
2023-10-03 20:00:00,1.04753,1.04757,1.04613,1.04642,2109.0
2023-10-03 20:15:00,1.04643,1.04663,1.04577,1.04598,1662.0
2023-10-03 20:30:00,1.04598,1.04643,1.04519,1.04529,1464.0
2023-10-03 20:45:00,1.04531,1.04559,1.04482,1.04524,1035.0
2023-10-03 21:00:00,1.04523,1.04636,1.04517,1.04609,1249.0
2023-10-03 21:15:00,1.04608,1.04724,1.04589,1.04723,1253.0
2023-10-03 21:30:00,1.04723,1.04723,1.04629,1.04632,933.0
2023-10-03 21:45:00,1.04633,1.04651,1.04584,1.04622,971.0
2023-10-03 22:00:00,1.04621,1.04688,1.0462,1.04665,963.0
2023-10-03 22:15:00,1.04666,1.0475,1.04664,1.04734,684.0
2023-10-03 22:30:00,1.04734,1.04734,1.04664,1.04671,756.0
2023-10-03 22:45:00,1.04668,1.04706,1.04634,1.04691,936.0
2023-10-03 23:00:00,1.04692,1.04725,1.0463,1.04647,1048.0
2023-10-03 23:15:00,1.04646,1.04677,1.04594,1.04674,668.0
2023-10-03 23:30:00,1.04675,1.04775,1.04668,1.04772,538.0
2023-10-03 23:45:00,1.04771,1.04796,1.04741,1.04745,635.0
2023-10-04 00:00:00,1.04747,1.04775,1.04704,1.04769,805.0
2023-10-04 00:15:00,1.04766,1.04785,1.04731,1.04736,571.0
2023-10-04 00:30:00,1.04736,1.04749,1.04706,1.04738,458.0
2023-10-04 00:45:00,1.04735,1.04746,1.04713,1.04713,683.0
2023-10-04 01:00:00,1.04713,1.04735,1.04691,1.04697,460.0
2023-10-04 01:15:00,1.04696,1.04706,1.04681,1.04681,174.0
2023-10-04 01:30:00,1.04682,1.04692,1.04646,1.04651,274.0
2023-10-04 01:45:00,1.04651,1.04668,1.04646,1.04666,200.0
2023-10-04 02:00:00,1.04682,1.04687,1.04662,1.04664,36.0
2023-10-04 02:15:00,1.04652,1.04668,1.04642,1.04647,61.0
2023-10-04 02:30:00,1.04648,1.04665,1.0464,1.04643,59.0
2023-10-04 02:45:00,1.04643,1.04654,1.04637,1.04653,39.0
2023-10-04 03:00:00,1.0465,1.04675,1.0464,1.04671,189.0
2023-10-04 03:15:00,1.04672,1.04678,1.04662,1.04671,246.0
2023-10-04 03:30:00,1.0467,1.04671,1.0465,1.0467,109.0
2023-10-04 03:45:00,1.0467,1.04673,1.0464,1.04645,133.0
2023-10-04 04:00:00,1.04646,1.04651,1.04629,1.04647,181.0
2023-10-04 04:15:00,1.04647,1.04665,1.04639,1.04659,170.0
2023-10-04 04:30:00,1.0466,1.04695,1.04658,1.04694,209.0
2023-10-04 04:45:00,1.04694,1.04697,1.04679,1.04685,270.0
2023-10-04 05:00:00,1.04687,1.047,1.04655,1.04687,466.0
2023-10-04 05:15:00,1.04687,1.04731,1.04681,1.04702,366.0
2023-10-04 05:30:00,1.04703,1.04755,1.04703,1.04731,373.0
2023-10-04 05:45:00,1.0473,1.04756,1.04701,1.04711,556.0
2023-10-04 06:00:00,1.04711,1.04718,1.04666,1.04688,782.0
2023-10-04 06:15:00,1.04685,1.04706,1.04672,1.04694,585.0
2023-10-04 06:30:00,1.04693,1.04693,1.04601,1.0464,1134.0
2023-10-04 06:45:00,1.04642,1.04687,1.04637,1.04667,551.0
2023-10-04 07:00:00,1.04668,1.04682,1.0464,1.04661,540.0
2023-10-04 07:15:00,1.04661,1.04675,1.04647,1.04647,315.0
2023-10-04 07:30:00,1.04646,1.04647,1.04619,1.04638,322.0
2023-10-04 07:45:00,1.04638,1.04643,1.04598,1.04632,480.0
2023-10-04 08:00:00,1.04632,1.04665,1.04631,1.04662,285.0
2023-10-04 08:15:00,1.04662,1.04662,1.04626,1.04626,252.0
2023-10-04 08:30:00,1.04627,1.04638,1.04595,1.04602,390.0
2023-10-04 08:45:00,1.04603,1.04604,1.04571,1.04592,370.0
2023-10-04 09:00:00,1.04593,1.04624,1.0458,1.04624,313.0
2023-10-04 09:15:00,1.04623,1.04636,1.04606,1.04623,332.0
2023-10-04 09:30:00,1.04624,1.04658,1.04622,1.04643,251.0
2023-10-04 09:45:00,1.04644,1.047,1.04644,1.047,387.0
2023-10-04 10:00:00,1.04701,1.04707,1.04676,1.04697,410.0
2023-10-04 10:15:00,1.04696,1.04708,1.0468,1.04702,350.0
2023-10-04 10:30:00,1.04701,1.04739,1.04687,1.04699,388.0
2023-10-04 10:45:00,1.047,1.04711,1.04667,1.04682,466.0
2023-10-04 11:00:00,1.04683,1.04694,1.04641,1.04649,617.0
2023-10-04 11:15:00,1.04648,1.04653,1.04558,1.04562,694.0
2023-10-04 11:30:00,1.04562,1.04595,1.04543,1.04594,688.0
2023-10-04 11:45:00,1.04594,1.04615,1.04541,1.04604,787.0
2023-10-04 12:00:00,1.04603,1.04651,1.04513,1.04648,1357.0
2023-10-04 12:15:00,1.04653,1.04716,1.04627,1.04699,1205.0
2023-10-04 12:30:00,1.04699,1.04833,1.04687,1.04822,1250.0
2023-10-04 12:45:00,1.04823,1.04853,1.0477,1.04842,1069.0
2023-10-04 13:00:00,1.04842,1.04881,1.04791,1.04856,894.0
2023-10-04 13:15:00,1.04856,1.04887,1.04825,1.04838,1064.0
2023-10-04 13:30:00,1.04839,1.04878,1.04805,1.04863,919.0
